filename,first_commit,latest_commit,forecast_date,source,indicator,model,diff,retrospective
2025-10-09-icosari-sari-RIVM-GAM.csv,2025-10-10,2025-10-10,2025-10-09,icosari,sari,RIVM-GAM,1 days,False
2025-10-16-icosari-sari-RIVM-GAM.csv,2025-10-17,2025-10-17,2025-10-16,icosari,sari,RIVM-GAM,1 days,False
2025-10-23-icosari-sari-RIVM-GAM.csv,2025-10-24,2025-10-24,2025-10-23,icosari,sari,RIVM-GAM,1 days,False
2025-10-30-icosari-sari-RIVM-GAM.csv,2025-10-31,2025-10-31,2025-10-30,icosari,sari,RIVM-GAM,1 days,False
2024-04-25-icosari-sari-RKI-Pilot_01.csv,2024-05-07,2024-05-07,2024-04-25,icosari,sari,RKI-Pilot_01,12 days,True
2024-05-02-icosari-sari-RKI-Pilot_01.csv,2024-05-07,2024-05-07,2024-05-02,icosari,sari,RKI-Pilot_01,5 days,True
2024-10-17-icosari-sari-RKI-Pilot_01.csv,2025-06-04,2025-06-04,2024-10-17,icosari,sari,RKI-Pilot_01,230 days,True
2024-10-24-icosari-sari-RKI-Pilot_01.csv,2025-06-04,2025-06-04,2024-10-24,icosari,sari,RKI-Pilot_01,223 days,True
2024-10-31-icosari-sari-RKI-Pilot_01.csv,2025-06-04,2025-06-04,2024-10-31,icosari,sari,RKI-Pilot_01,216 days,True
2024-11-07-icosari-sari-RKI-Pilot_01.csv,2025-06-04,2025-06-04,2024-11-07,icosari,sari,RKI-Pilot_01,209 days,True
2024-11-14-icosari-sari-RKI-Pilot_01.csv,2025-06-04,2025-06-04,2024-11-14,icosari,sari,RKI-Pilot_01,202 days,True
2024-11-21-icosari-sari-RKI-Pilot_01.csv,2025-06-04,2025-06-04,2024-11-21,icosari,sari,RKI-Pilot_01,195 days,True
2024-11-28-icosari-sari-RKI-Pilot_01.csv,2025-06-04,2025-06-04,2024-11-28,icosari,sari,RKI-Pilot_01,188 days,True
2024-12-05-icosari-sari-RKI-Pilot_01.csv,2025-06-04,2025-06-04,2024-12-05,icosari,sari,RKI-Pilot_01,181 days,True
2024-12-12-icosari-sari-RKI-Pilot_01.csv,2025-06-04,2025-06-04,2024-12-12,icosari,sari,RKI-Pilot_01,174 days,True
2024-12-19-icosari-sari-RKI-Pilot_01.csv,2025-06-04,2025-06-04,2024-12-19,icosari,sari,RKI-Pilot_01,167 days,True
2025-01-09-icosari-sari-RKI-Pilot_01.csv,2025-06-04,2025-06-04,2025-01-09,icosari,sari,RKI-Pilot_01,146 days,True
2025-01-16-icosari-sari-RKI-Pilot_01.csv,2025-06-04,2025-06-04,2025-01-16,icosari,sari,RKI-Pilot_01,139 days,True
2025-01-23-icosari-sari-RKI-Pilot_01.csv,2025-06-04,2025-06-04,2025-01-23,icosari,sari,RKI-Pilot_01,132 days,True
2025-01-30-icosari-sari-RKI-Pilot_01.csv,2025-06-04,2025-06-04,2025-01-30,icosari,sari,RKI-Pilot_01,125 days,True
2025-02-06-icosari-sari-RKI-Pilot_01.csv,2025-06-04,2025-06-04,2025-02-06,icosari,sari,RKI-Pilot_01,118 days,True
2025-02-13-icosari-sari-RKI-Pilot_01.csv,2025-06-04,2025-06-04,2025-02-13,icosari,sari,RKI-Pilot_01,111 days,True
2025-02-20-icosari-sari-RKI-Pilot_01.csv,2025-06-04,2025-06-04,2025-02-20,icosari,sari,RKI-Pilot_01,104 days,True
2025-02-27-icosari-sari-RKI-Pilot_01.csv,2025-06-04,2025-06-04,2025-02-27,icosari,sari,RKI-Pilot_01,97 days,True
2025-03-06-icosari-sari-RKI-Pilot_01.csv,2025-06-04,2025-06-04,2025-03-06,icosari,sari,RKI-Pilot_01,90 days,True
2025-03-13-icosari-sari-RKI-Pilot_01.csv,2025-06-04,2025-06-04,2025-03-13,icosari,sari,RKI-Pilot_01,83 days,True
2025-03-20-icosari-sari-RKI-Pilot_01.csv,2025-06-04,2025-06-04,2025-03-20,icosari,sari,RKI-Pilot_01,76 days,True
2025-03-27-icosari-sari-RKI-Pilot_01.csv,2025-06-04,2025-06-04,2025-03-27,icosari,sari,RKI-Pilot_01,69 days,True
2023-11-09-survstat-influenza-HZI-ODEmodel.csv,2023-12-08,2023-12-08,2023-11-09,survstat,influenza,HZI-ODEmodel,29 days,True
2023-11-16-survstat-influenza-HZI-ODEmodel.csv,2023-12-08,2023-12-08,2023-11-16,survstat,influenza,HZI-ODEmodel,22 days,True
2023-11-23-survstat-influenza-HZI-ODEmodel.csv,2023-12-08,2023-12-08,2023-11-23,survstat,influenza,HZI-ODEmodel,15 days,True
2023-11-30-survstat-influenza-HZI-ODEmodel.csv,2023-12-07,2023-12-07,2023-11-30,survstat,influenza,HZI-ODEmodel,7 days,True
2023-12-07-survstat-influenza-HZI-ODEmodel.csv,2023-12-07,2023-12-07,2023-12-07,survstat,influenza,HZI-ODEmodel,0 days,False
2023-12-14-survstat-influenza-HZI-ODEmodel.csv,2023-12-15,2023-12-15,2023-12-14,survstat,influenza,HZI-ODEmodel,1 days,False
2023-12-21-survstat-influenza-HZI-ODEmodel.csv,2024-01-11,2024-01-11,2023-12-21,survstat,influenza,HZI-ODEmodel,21 days,True
2023-12-28-survstat-influenza-HZI-ODEmodel.csv,2024-01-11,2024-01-11,2023-12-28,survstat,influenza,HZI-ODEmodel,14 days,True
2024-01-04-survstat-influenza-HZI-ODEmodel.csv,2024-01-11,2024-01-11,2024-01-04,survstat,influenza,HZI-ODEmodel,7 days,True
2024-01-11-survstat-influenza-HZI-ODEmodel.csv,2024-01-11,2024-01-11,2024-01-11,survstat,influenza,HZI-ODEmodel,0 days,False
2024-01-18-survstat-influenza-HZI-ODEmodel.csv,2024-01-22,2024-01-22,2024-01-18,survstat,influenza,HZI-ODEmodel,4 days,True
2024-01-25-survstat-influenza-HZI-ODEmodel.csv,2024-01-26,2024-01-26,2024-01-25,survstat,influenza,HZI-ODEmodel,1 days,False
2024-02-01-survstat-influenza-HZI-ODEmodel.csv,2024-02-23,2024-02-23,2024-02-01,survstat,influenza,HZI-ODEmodel,22 days,True
2024-02-08-survstat-influenza-HZI-ODEmodel.csv,2024-02-23,2024-02-23,2024-02-08,survstat,influenza,HZI-ODEmodel,15 days,True
2024-02-15-survstat-influenza-HZI-ODEmodel.csv,2024-02-23,2024-02-23,2024-02-15,survstat,influenza,HZI-ODEmodel,8 days,True
2024-02-22-survstat-influenza-HZI-ODEmodel.csv,2024-02-23,2024-02-23,2024-02-22,survstat,influenza,HZI-ODEmodel,1 days,False
2024-02-29-survstat-influenza-HZI-ODEmodel.csv,2024-03-01,2024-03-01,2024-02-29,survstat,influenza,HZI-ODEmodel,1 days,False
2024-03-07-survstat-influenza-HZI-ODEmodel.csv,2024-03-08,2024-03-08,2024-03-07,survstat,influenza,HZI-ODEmodel,1 days,False
2024-03-14-survstat-influenza-HZI-ODEmodel.csv,2024-03-15,2024-03-15,2024-03-14,survstat,influenza,HZI-ODEmodel,1 days,False
2024-03-21-survstat-influenza-HZI-ODEmodel.csv,2024-03-21,2024-03-21,2024-03-21,survstat,influenza,HZI-ODEmodel,0 days,False
2024-03-28-survstat-influenza-HZI-ODEmodel.csv,2024-04-15,2024-04-15,2024-03-28,survstat,influenza,HZI-ODEmodel,18 days,True
2024-04-04-survstat-influenza-HZI-ODEmodel.csv,2024-04-15,2024-04-15,2024-04-04,survstat,influenza,HZI-ODEmodel,11 days,True
2024-04-11-survstat-influenza-HZI-ODEmodel.csv,2024-04-15,2024-04-15,2024-04-11,survstat,influenza,HZI-ODEmodel,4 days,True
2024-04-18-survstat-influenza-HZI-ODEmodel.csv,2024-05-03,2024-05-03,2024-04-18,survstat,influenza,HZI-ODEmodel,15 days,True
2024-04-25-survstat-influenza-HZI-ODEmodel.csv,2024-05-03,2024-05-03,2024-04-25,survstat,influenza,HZI-ODEmodel,8 days,True
2024-05-02-survstat-influenza-HZI-ODEmodel.csv,2024-05-03,2024-05-03,2024-05-02,survstat,influenza,HZI-ODEmodel,1 days,False
2024-05-09-survstat-influenza-HZI-ODEmodel.csv,2024-05-17,2024-05-17,2024-05-09,survstat,influenza,HZI-ODEmodel,8 days,True
2024-05-16-survstat-influenza-HZI-ODEmodel.csv,2024-05-17,2024-05-17,2024-05-16,survstat,influenza,HZI-ODEmodel,1 days,False
2024-05-23-survstat-influenza-HZI-ODEmodel.csv,2024-06-07,2024-06-07,2024-05-23,survstat,influenza,HZI-ODEmodel,15 days,True
2024-05-30-survstat-influenza-HZI-ODEmodel.csv,2024-06-07,2024-06-07,2024-05-30,survstat,influenza,HZI-ODEmodel,8 days,True
2024-06-06-survstat-influenza-HZI-ODEmodel.csv,2024-06-07,2024-06-07,2024-06-06,survstat,influenza,HZI-ODEmodel,1 days,False
2024-10-17-survstat-influenza-HZI-ODEmodel.csv,2024-10-29,2024-10-29,2024-10-17,survstat,influenza,HZI-ODEmodel,12 days,True
2024-10-24-survstat-influenza-HZI-ODEmodel.csv,2024-10-29,2024-10-29,2024-10-24,survstat,influenza,HZI-ODEmodel,5 days,True
2024-10-31-survstat-influenza-HZI-ODEmodel.csv,2024-11-01,2024-11-01,2024-10-31,survstat,influenza,HZI-ODEmodel,1 days,False
2024-11-07-survstat-influenza-HZI-ODEmodel.csv,2024-11-15,2024-11-15,2024-11-07,survstat,influenza,HZI-ODEmodel,8 days,True
2024-11-14-survstat-influenza-HZI-ODEmodel.csv,2024-11-15,2024-11-15,2024-11-14,survstat,influenza,HZI-ODEmodel,1 days,False
2024-11-21-survstat-influenza-HZI-ODEmodel.csv,2024-11-23,2024-11-23,2024-11-21,survstat,influenza,HZI-ODEmodel,2 days,False
2024-11-28-survstat-influenza-HZI-ODEmodel.csv,2024-12-02,2024-12-02,2024-11-28,survstat,influenza,HZI-ODEmodel,4 days,True
2024-12-05-survstat-influenza-HZI-ODEmodel.csv,2025-01-10,2025-01-10,2024-12-05,survstat,influenza,HZI-ODEmodel,36 days,True
2024-12-12-survstat-influenza-HZI-ODEmodel.csv,2025-01-10,2025-01-10,2024-12-12,survstat,influenza,HZI-ODEmodel,29 days,True
2024-12-19-survstat-influenza-HZI-ODEmodel.csv,2025-01-10,2025-01-10,2024-12-19,survstat,influenza,HZI-ODEmodel,22 days,True
2024-12-26-survstat-influenza-HZI-ODEmodel.csv,2025-01-10,2025-01-10,2024-12-26,survstat,influenza,HZI-ODEmodel,15 days,True
2025-01-02-survstat-influenza-HZI-ODEmodel.csv,2025-01-10,2025-01-10,2025-01-02,survstat,influenza,HZI-ODEmodel,8 days,True
2025-01-09-survstat-influenza-HZI-ODEmodel.csv,2025-01-10,2025-01-10,2025-01-09,survstat,influenza,HZI-ODEmodel,1 days,False
2025-01-16-survstat-influenza-HZI-ODEmodel.csv,2025-01-17,2025-01-17,2025-01-16,survstat,influenza,HZI-ODEmodel,1 days,False
2025-01-23-survstat-influenza-HZI-ODEmodel.csv,2025-01-24,2025-01-24,2025-01-23,survstat,influenza,HZI-ODEmodel,1 days,False
2025-01-30-survstat-influenza-HZI-ODEmodel.csv,2025-01-31,2025-01-31,2025-01-30,survstat,influenza,HZI-ODEmodel,1 days,False
2025-02-06-survstat-influenza-HZI-ODEmodel.csv,2025-03-28,2025-03-28,2025-02-06,survstat,influenza,HZI-ODEmodel,50 days,True
2025-02-13-survstat-influenza-HZI-ODEmodel.csv,2025-03-28,2025-03-28,2025-02-13,survstat,influenza,HZI-ODEmodel,43 days,True
2025-02-20-survstat-influenza-HZI-ODEmodel.csv,2025-03-28,2025-03-28,2025-02-20,survstat,influenza,HZI-ODEmodel,36 days,True
2025-02-27-survstat-influenza-HZI-ODEmodel.csv,2025-03-28,2025-03-28,2025-02-27,survstat,influenza,HZI-ODEmodel,29 days,True
2025-03-06-survstat-influenza-HZI-ODEmodel.csv,2025-03-28,2025-03-28,2025-03-06,survstat,influenza,HZI-ODEmodel,22 days,True
2025-03-13-survstat-influenza-HZI-ODEmodel.csv,2025-03-28,2025-03-28,2025-03-13,survstat,influenza,HZI-ODEmodel,15 days,True
2025-03-20-survstat-influenza-HZI-ODEmodel.csv,2025-03-28,2025-03-28,2025-03-20,survstat,influenza,HZI-ODEmodel,8 days,True
2025-03-27-survstat-influenza-HZI-ODEmodel.csv,2025-03-28,2025-03-28,2025-03-27,survstat,influenza,HZI-ODEmodel,1 days,False
2023-10-05-survstat-influenza-KIT-epinowcast.csv,2023-12-04,2023-12-04,2023-10-05,survstat,influenza,KIT-epinowcast,60 days,True
2023-10-12-survstat-influenza-KIT-epinowcast.csv,2023-12-04,2023-12-04,2023-10-12,survstat,influenza,KIT-epinowcast,53 days,True
2023-10-19-survstat-influenza-KIT-epinowcast.csv,2023-12-04,2023-12-04,2023-10-19,survstat,influenza,KIT-epinowcast,46 days,True
2023-10-26-survstat-influenza-KIT-epinowcast.csv,2023-12-04,2023-12-04,2023-10-26,survstat,influenza,KIT-epinowcast,39 days,True
2023-11-02-survstat-influenza-KIT-epinowcast.csv,2023-12-04,2023-12-04,2023-11-02,survstat,influenza,KIT-epinowcast,32 days,True
2023-11-09-survstat-influenza-KIT-epinowcast.csv,2023-12-04,2023-12-04,2023-11-09,survstat,influenza,KIT-epinowcast,25 days,True
2023-11-16-survstat-influenza-KIT-epinowcast.csv,2023-12-04,2023-12-04,2023-11-16,survstat,influenza,KIT-epinowcast,18 days,True
2023-11-23-survstat-influenza-KIT-epinowcast.csv,2023-12-04,2023-12-04,2023-11-23,survstat,influenza,KIT-epinowcast,11 days,True
2023-11-30-survstat-influenza-KIT-epinowcast.csv,2023-12-04,2024-01-10,2023-11-30,survstat,influenza,KIT-epinowcast,41 days,True
2023-12-07-survstat-influenza-KIT-epinowcast.csv,2024-01-10,2024-01-10,2023-12-07,survstat,influenza,KIT-epinowcast,34 days,True
2023-12-14-survstat-influenza-KIT-epinowcast.csv,2024-01-10,2024-01-10,2023-12-14,survstat,influenza,KIT-epinowcast,27 days,True
2023-12-21-survstat-influenza-KIT-epinowcast.csv,2024-01-10,2024-01-10,2023-12-21,survstat,influenza,KIT-epinowcast,20 days,True
2024-01-04-survstat-influenza-KIT-epinowcast.csv,2024-01-10,2024-01-10,2024-01-04,survstat,influenza,KIT-epinowcast,6 days,True
2024-01-11-survstat-influenza-KIT-epinowcast.csv,2024-01-12,2024-01-12,2024-01-11,survstat,influenza,KIT-epinowcast,1 days,False
2024-01-18-survstat-influenza-KIT-epinowcast.csv,2024-01-19,2024-01-19,2024-01-18,survstat,influenza,KIT-epinowcast,1 days,False
2024-01-25-survstat-influenza-KIT-epinowcast.csv,2024-01-26,2024-01-26,2024-01-25,survstat,influenza,KIT-epinowcast,1 days,False
2024-02-01-survstat-influenza-KIT-epinowcast.csv,2024-02-02,2024-02-02,2024-02-01,survstat,influenza,KIT-epinowcast,1 days,False
2024-02-08-survstat-influenza-KIT-epinowcast.csv,2024-02-09,2024-02-09,2024-02-08,survstat,influenza,KIT-epinowcast,1 days,False
2024-02-15-survstat-influenza-KIT-epinowcast.csv,2024-02-16,2024-02-16,2024-02-15,survstat,influenza,KIT-epinowcast,1 days,False
2024-02-22-survstat-influenza-KIT-epinowcast.csv,2024-02-23,2024-02-23,2024-02-22,survstat,influenza,KIT-epinowcast,1 days,False
2024-02-29-survstat-influenza-KIT-epinowcast.csv,2024-03-01,2024-03-01,2024-02-29,survstat,influenza,KIT-epinowcast,1 days,False
2024-03-07-survstat-influenza-KIT-epinowcast.csv,2024-03-07,2024-03-07,2024-03-07,survstat,influenza,KIT-epinowcast,0 days,False
2024-03-14-survstat-influenza-KIT-epinowcast.csv,2024-03-15,2024-03-15,2024-03-14,survstat,influenza,KIT-epinowcast,1 days,False
2024-03-21-survstat-influenza-KIT-epinowcast.csv,2024-03-22,2024-03-22,2024-03-21,survstat,influenza,KIT-epinowcast,1 days,False
2024-03-28-survstat-influenza-KIT-epinowcast.csv,2024-03-28,2024-03-28,2024-03-28,survstat,influenza,KIT-epinowcast,0 days,False
2024-04-04-survstat-influenza-KIT-epinowcast.csv,2024-04-06,2024-04-06,2024-04-04,survstat,influenza,KIT-epinowcast,2 days,False
2024-04-11-survstat-influenza-KIT-epinowcast.csv,2024-04-12,2024-04-12,2024-04-11,survstat,influenza,KIT-epinowcast,1 days,False
2024-04-18-survstat-influenza-KIT-epinowcast.csv,2024-04-19,2024-04-19,2024-04-18,survstat,influenza,KIT-epinowcast,1 days,False
2024-04-25-survstat-influenza-KIT-epinowcast.csv,2024-04-26,2024-04-26,2024-04-25,survstat,influenza,KIT-epinowcast,1 days,False
2024-05-02-survstat-influenza-KIT-epinowcast.csv,2024-05-06,2024-05-06,2024-05-02,survstat,influenza,KIT-epinowcast,4 days,True
2024-05-09-survstat-influenza-KIT-epinowcast.csv,2024-05-10,2024-05-10,2024-05-09,survstat,influenza,KIT-epinowcast,1 days,False
2024-05-16-survstat-influenza-KIT-epinowcast.csv,2024-05-17,2024-05-17,2024-05-16,survstat,influenza,KIT-epinowcast,1 days,False
2024-05-23-survstat-influenza-KIT-epinowcast.csv,2024-05-24,2024-05-24,2024-05-23,survstat,influenza,KIT-epinowcast,1 days,False
2024-05-30-survstat-influenza-KIT-epinowcast.csv,2024-05-31,2024-05-31,2024-05-30,survstat,influenza,KIT-epinowcast,1 days,False
2024-06-06-survstat-influenza-KIT-epinowcast.csv,2024-06-10,2024-06-10,2024-06-06,survstat,influenza,KIT-epinowcast,4 days,True
2024-09-12-survstat-influenza-KIT-epinowcast.csv,2024-09-13,2024-09-13,2024-09-12,survstat,influenza,KIT-epinowcast,1 days,False
2024-09-19-survstat-influenza-KIT-epinowcast.csv,2024-09-20,2024-09-20,2024-09-19,survstat,influenza,KIT-epinowcast,1 days,False
2024-10-03-survstat-influenza-KIT-epinowcast.csv,2024-10-04,2024-10-04,2024-10-03,survstat,influenza,KIT-epinowcast,1 days,False
2024-10-17-survstat-influenza-KIT-epinowcast.csv,2024-10-18,2024-10-18,2024-10-17,survstat,influenza,KIT-epinowcast,1 days,False
2024-10-24-survstat-influenza-KIT-epinowcast.csv,2024-10-25,2024-10-25,2024-10-24,survstat,influenza,KIT-epinowcast,1 days,False
2024-10-31-survstat-influenza-KIT-epinowcast.csv,2024-11-01,2024-11-01,2024-10-31,survstat,influenza,KIT-epinowcast,1 days,False
2024-11-07-survstat-influenza-KIT-epinowcast.csv,2024-11-08,2024-11-08,2024-11-07,survstat,influenza,KIT-epinowcast,1 days,False
2024-11-14-survstat-influenza-KIT-epinowcast.csv,2024-11-22,2024-11-22,2024-11-14,survstat,influenza,KIT-epinowcast,8 days,True
2024-11-28-survstat-influenza-KIT-epinowcast.csv,2024-11-29,2024-11-29,2024-11-28,survstat,influenza,KIT-epinowcast,1 days,False
2024-12-05-survstat-influenza-KIT-epinowcast.csv,2024-12-11,2024-12-11,2024-12-05,survstat,influenza,KIT-epinowcast,6 days,True
2024-12-12-survstat-influenza-KIT-epinowcast.csv,2024-12-13,2024-12-13,2024-12-12,survstat,influenza,KIT-epinowcast,1 days,False
2024-12-19-survstat-influenza-KIT-epinowcast.csv,2024-12-20,2024-12-20,2024-12-19,survstat,influenza,KIT-epinowcast,1 days,False
2025-01-09-survstat-influenza-KIT-epinowcast.csv,2025-01-11,2025-01-11,2025-01-09,survstat,influenza,KIT-epinowcast,2 days,False
2025-01-16-survstat-influenza-KIT-epinowcast.csv,2025-01-17,2025-01-17,2025-01-16,survstat,influenza,KIT-epinowcast,1 days,False
2025-01-23-survstat-influenza-KIT-epinowcast.csv,2025-01-24,2025-01-24,2025-01-23,survstat,influenza,KIT-epinowcast,1 days,False
2025-01-30-survstat-influenza-KIT-epinowcast.csv,2025-01-31,2025-01-31,2025-01-30,survstat,influenza,KIT-epinowcast,1 days,False
2025-02-06-survstat-influenza-KIT-epinowcast.csv,2025-02-07,2025-02-07,2025-02-06,survstat,influenza,KIT-epinowcast,1 days,False
2025-02-13-survstat-influenza-KIT-epinowcast.csv,2025-02-14,2025-02-14,2025-02-13,survstat,influenza,KIT-epinowcast,1 days,False
2025-02-20-survstat-influenza-KIT-epinowcast.csv,2025-02-21,2025-02-21,2025-02-20,survstat,influenza,KIT-epinowcast,1 days,False
2025-02-27-survstat-influenza-KIT-epinowcast.csv,2025-02-28,2025-02-28,2025-02-27,survstat,influenza,KIT-epinowcast,1 days,False
2025-03-06-survstat-influenza-KIT-epinowcast.csv,2025-03-12,2025-03-12,2025-03-06,survstat,influenza,KIT-epinowcast,6 days,True
2025-03-13-survstat-influenza-KIT-epinowcast.csv,2025-03-14,2025-03-14,2025-03-13,survstat,influenza,KIT-epinowcast,1 days,False
2025-03-20-survstat-influenza-KIT-epinowcast.csv,2025-03-26,2025-03-26,2025-03-20,survstat,influenza,KIT-epinowcast,6 days,True
2025-03-27-survstat-influenza-KIT-epinowcast.csv,2025-03-29,2025-03-29,2025-03-27,survstat,influenza,KIT-epinowcast,2 days,False
2023-08-03-survstat-influenza-KIT-simple_nowcast.csv,2023-12-04,2023-12-04,2023-08-03,survstat,influenza,KIT-simple_nowcast,123 days,True
2023-08-10-survstat-influenza-KIT-simple_nowcast.csv,2023-12-04,2023-12-04,2023-08-10,survstat,influenza,KIT-simple_nowcast,116 days,True
2023-08-17-survstat-influenza-KIT-simple_nowcast.csv,2023-12-04,2023-12-04,2023-08-17,survstat,influenza,KIT-simple_nowcast,109 days,True
2023-08-24-survstat-influenza-KIT-simple_nowcast.csv,2023-12-04,2023-12-04,2023-08-24,survstat,influenza,KIT-simple_nowcast,102 days,True
2023-08-31-survstat-influenza-KIT-simple_nowcast.csv,2023-12-04,2023-12-04,2023-08-31,survstat,influenza,KIT-simple_nowcast,95 days,True
2023-09-07-survstat-influenza-KIT-simple_nowcast.csv,2023-12-04,2023-12-04,2023-09-07,survstat,influenza,KIT-simple_nowcast,88 days,True
2023-09-14-survstat-influenza-KIT-simple_nowcast.csv,2023-12-04,2023-12-04,2023-09-14,survstat,influenza,KIT-simple_nowcast,81 days,True
2023-09-21-survstat-influenza-KIT-simple_nowcast.csv,2023-12-04,2023-12-04,2023-09-21,survstat,influenza,KIT-simple_nowcast,74 days,True
2023-09-28-survstat-influenza-KIT-simple_nowcast.csv,2023-12-04,2023-12-04,2023-09-28,survstat,influenza,KIT-simple_nowcast,67 days,True
2023-10-05-survstat-influenza-KIT-simple_nowcast.csv,2023-12-04,2024-10-16,2023-10-05,survstat,influenza,KIT-simple_nowcast,377 days,True
2023-10-12-survstat-influenza-KIT-simple_nowcast.csv,2023-12-04,2024-10-16,2023-10-12,survstat,influenza,KIT-simple_nowcast,370 days,True
2023-10-19-survstat-influenza-KIT-simple_nowcast.csv,2023-12-04,2024-10-16,2023-10-19,survstat,influenza,KIT-simple_nowcast,363 days,True
2023-10-26-survstat-influenza-KIT-simple_nowcast.csv,2023-12-04,2024-10-16,2023-10-26,survstat,influenza,KIT-simple_nowcast,356 days,True
2023-11-02-survstat-influenza-KIT-simple_nowcast.csv,2023-12-04,2024-10-16,2023-11-02,survstat,influenza,KIT-simple_nowcast,349 days,True
2023-11-09-survstat-influenza-KIT-simple_nowcast.csv,2023-12-04,2024-10-16,2023-11-09,survstat,influenza,KIT-simple_nowcast,342 days,True
2023-11-16-survstat-influenza-KIT-simple_nowcast.csv,2023-12-04,2024-10-16,2023-11-16,survstat,influenza,KIT-simple_nowcast,335 days,True
2023-11-23-survstat-influenza-KIT-simple_nowcast.csv,2023-12-04,2024-10-16,2023-11-23,survstat,influenza,KIT-simple_nowcast,328 days,True
2023-11-30-survstat-influenza-KIT-simple_nowcast.csv,2023-12-04,2024-10-16,2023-11-30,survstat,influenza,KIT-simple_nowcast,321 days,True
2023-12-07-survstat-influenza-KIT-simple_nowcast.csv,2024-01-10,2024-10-16,2023-12-07,survstat,influenza,KIT-simple_nowcast,314 days,True
2023-12-14-survstat-influenza-KIT-simple_nowcast.csv,2024-01-10,2024-10-16,2023-12-14,survstat,influenza,KIT-simple_nowcast,307 days,True
2023-12-21-survstat-influenza-KIT-simple_nowcast.csv,2024-01-10,2024-10-16,2023-12-21,survstat,influenza,KIT-simple_nowcast,300 days,True
2023-12-28-survstat-influenza-KIT-simple_nowcast.csv,2024-10-16,2024-10-16,2023-12-28,survstat,influenza,KIT-simple_nowcast,293 days,True
2024-01-04-survstat-influenza-KIT-simple_nowcast.csv,2024-01-10,2024-10-16,2024-01-04,survstat,influenza,KIT-simple_nowcast,286 days,True
2024-01-11-survstat-influenza-KIT-simple_nowcast.csv,2024-01-12,2024-10-16,2024-01-11,survstat,influenza,KIT-simple_nowcast,279 days,True
2024-01-18-survstat-influenza-KIT-simple_nowcast.csv,2024-01-19,2024-10-16,2024-01-18,survstat,influenza,KIT-simple_nowcast,272 days,True
2024-01-25-survstat-influenza-KIT-simple_nowcast.csv,2024-01-26,2024-10-16,2024-01-25,survstat,influenza,KIT-simple_nowcast,265 days,True
2024-02-01-survstat-influenza-KIT-simple_nowcast.csv,2024-02-02,2024-10-16,2024-02-01,survstat,influenza,KIT-simple_nowcast,258 days,True
2024-02-08-survstat-influenza-KIT-simple_nowcast.csv,2024-02-09,2024-10-16,2024-02-08,survstat,influenza,KIT-simple_nowcast,251 days,True
2024-02-15-survstat-influenza-KIT-simple_nowcast.csv,2024-02-16,2024-10-16,2024-02-15,survstat,influenza,KIT-simple_nowcast,244 days,True
2024-02-22-survstat-influenza-KIT-simple_nowcast.csv,2024-02-23,2024-10-16,2024-02-22,survstat,influenza,KIT-simple_nowcast,237 days,True
2024-02-29-survstat-influenza-KIT-simple_nowcast.csv,2024-03-01,2024-10-16,2024-02-29,survstat,influenza,KIT-simple_nowcast,230 days,True
2024-03-07-survstat-influenza-KIT-simple_nowcast.csv,2024-03-07,2024-10-16,2024-03-07,survstat,influenza,KIT-simple_nowcast,223 days,True
2024-03-14-survstat-influenza-KIT-simple_nowcast.csv,2024-03-15,2024-10-16,2024-03-14,survstat,influenza,KIT-simple_nowcast,216 days,True
2024-03-21-survstat-influenza-KIT-simple_nowcast.csv,2024-03-22,2024-10-16,2024-03-21,survstat,influenza,KIT-simple_nowcast,209 days,True
2024-03-28-survstat-influenza-KIT-simple_nowcast.csv,2024-03-28,2024-10-16,2024-03-28,survstat,influenza,KIT-simple_nowcast,202 days,True
2024-04-04-survstat-influenza-KIT-simple_nowcast.csv,2024-04-06,2024-10-16,2024-04-04,survstat,influenza,KIT-simple_nowcast,195 days,True
2024-04-11-survstat-influenza-KIT-simple_nowcast.csv,2024-04-12,2024-10-16,2024-04-11,survstat,influenza,KIT-simple_nowcast,188 days,True
2024-04-18-survstat-influenza-KIT-simple_nowcast.csv,2024-04-19,2024-10-16,2024-04-18,survstat,influenza,KIT-simple_nowcast,181 days,True
2024-04-25-survstat-influenza-KIT-simple_nowcast.csv,2024-04-26,2024-10-16,2024-04-25,survstat,influenza,KIT-simple_nowcast,174 days,True
2024-05-02-survstat-influenza-KIT-simple_nowcast.csv,2024-05-06,2024-10-16,2024-05-02,survstat,influenza,KIT-simple_nowcast,167 days,True
2024-05-09-survstat-influenza-KIT-simple_nowcast.csv,2024-05-10,2024-10-16,2024-05-09,survstat,influenza,KIT-simple_nowcast,160 days,True
2024-05-16-survstat-influenza-KIT-simple_nowcast.csv,2024-05-17,2024-10-16,2024-05-16,survstat,influenza,KIT-simple_nowcast,153 days,True
2024-05-23-survstat-influenza-KIT-simple_nowcast.csv,2024-05-24,2024-10-16,2024-05-23,survstat,influenza,KIT-simple_nowcast,146 days,True
2024-05-30-survstat-influenza-KIT-simple_nowcast.csv,2024-05-31,2024-10-16,2024-05-30,survstat,influenza,KIT-simple_nowcast,139 days,True
2024-06-06-survstat-influenza-KIT-simple_nowcast.csv,2024-06-07,2024-10-16,2024-06-06,survstat,influenza,KIT-simple_nowcast,132 days,True
