model,target_type,forecast_date,target_end_date,location,age_group,pathogen,mean,q0.025,q0.25,q0.5,q0.75,q0.975,retrospective
MedianEnsemble,inc case,2023-01-08,2022-12-25,DE-HH,00+,seasonal_influenza_survstat,904.132,870.5,885.5,899,917,967.5,FALSE
MedianEnsemble,inc case,2023-01-08,2023-01-01,DE-HH,00+,seasonal_influenza_survstat,472.0505,427,446,464.5,489.5,561.5,FALSE
MedianEnsemble,inc case,2023-01-08,2023-01-08,DE-HH,00+,seasonal_influenza_survstat,415.7495,343,372,398,439.5,585.5,FALSE
MedianEnsemble,inc case,2023-01-08,2022-12-11,DE-MV,00+,seasonal_influenza_survstat,2679.5,2674,2674,2674,2676.5,2724,FALSE
MedianEnsemble,inc case,2023-01-08,2022-12-18,DE-MV,00+,seasonal_influenza_survstat,2903.6895,2890,2890,2890.5,2897.5,3016,FALSE
MedianEnsemble,inc case,2023-01-08,2022-12-25,DE-MV,00+,seasonal_influenza_survstat,1993.4905,1973,1973,1974,1981.5,2163,FALSE
MedianEnsemble,inc case,2023-01-08,2023-01-01,DE-MV,00+,seasonal_influenza_survstat,790.6375,766.5,767.5,768.5,778,984.5,FALSE
MedianEnsemble,inc case,2023-01-08,2023-01-08,DE-MV,00+,seasonal_influenza_survstat,476.1175,426.5,437.5,456.5,492,641.5,FALSE
MedianEnsemble,inc case,2023-01-08,2022-12-11,DE-NI,00+,seasonal_influenza_survstat,3206.5,3203.5,3204,3205,3207.5,3218.5,FALSE
MedianEnsemble,inc case,2023-01-08,2022-12-18,DE-NI,00+,seasonal_influenza_survstat,3706.683,3694,3696.5,3701.5,3712,3749.5,FALSE
MedianEnsemble,inc case,2023-01-08,2022-12-25,DE-NI,00+,seasonal_influenza_survstat,3770.179,3745,3753.5,3764,3779.5,3830,FALSE
MedianEnsemble,inc case,2023-01-08,2023-01-01,DE-NI,00+,seasonal_influenza_survstat,1514.2625,1473,1489,1504.5,1528.5,1613.5,FALSE
MedianEnsemble,inc case,2023-01-08,2023-01-08,DE-NI,00+,seasonal_influenza_survstat,1135.792,969,1022,1077,1184.5,1626.5,FALSE
MedianEnsemble,inc case,2023-01-08,2022-12-11,DE-NW,00+,seasonal_influenza_survstat,5580.5,5563,5570,5577.5,5587.5,5618,FALSE
MedianEnsemble,inc case,2023-01-08,2022-12-18,DE-NW,00+,seasonal_influenza_survstat,7438.0145,7381.5,7404.5,7427,7459.5,7556.5,FALSE
MedianEnsemble,inc case,2023-01-08,2022-12-25,DE-NW,00+,seasonal_influenza_survstat,7724.97,7612,7661,7706.5,7768.5,7939,FALSE
MedianEnsemble,inc case,2023-01-08,2023-01-01,DE-NW,00+,seasonal_influenza_survstat,3135.704,2988,3052.5,3110.5,3191.5,3430.5,FALSE
MedianEnsemble,inc case,2023-01-08,2023-01-08,DE-NW,00+,seasonal_influenza_survstat,2527.4525,2243,2359,2461.5,2618.5,3276.5,FALSE
MedianEnsemble,inc case,2023-01-08,2022-12-11,DE-RP,00+,seasonal_influenza_survstat,1401,1399,1399,1400,1401.5,1408,FALSE
MedianEnsemble,inc case,2023-01-08,2022-12-18,DE-RP,00+,seasonal_influenza_survstat,2383.99,2374.5,2376,2379.5,2387.5,2417,FALSE
MedianEnsemble,inc case,2023-01-08,2022-12-25,DE-RP,00+,seasonal_influenza_survstat,2492.042,2459,2462.5,2474,2502,2629,FALSE
MedianEnsemble,inc case,2023-01-08,2023-01-01,DE-RP,00+,seasonal_influenza_survstat,960.781,913.5,923,941.5,978,1115.5,FALSE
MedianEnsemble,inc case,2023-01-08,2023-01-08,DE-RP,00+,seasonal_influenza_survstat,1145.0775,1048.5,1077.5,1116,1180.5,1409.5,FALSE
MedianEnsemble,inc case,2023-01-08,2022-12-11,DE-SH,00+,seasonal_influenza_survstat,1113,1111.5,1111.5,1112,1113.5,1122,FALSE
MedianEnsemble,inc case,2023-01-08,2022-12-18,DE-SH,00+,seasonal_influenza_survstat,1319.047,1314,1314.5,1316.5,1321,1339.5,FALSE
MedianEnsemble,inc case,2023-01-08,2022-12-25,DE-SH,00+,seasonal_influenza_survstat,1095.304,1087,1088.5,1092,1098.5,1122.5,FALSE
MedianEnsemble,inc case,2023-01-08,2023-01-01,DE-SH,00+,seasonal_influenza_survstat,527.325,515,518.5,523.5,532,560.5,FALSE
MedianEnsemble,inc case,2023-01-08,2023-01-08,DE-SH,00+,seasonal_influenza_survstat,356.122,317,329.5,344,368.5,468,FALSE
MedianEnsemble,inc case,2023-01-08,2022-12-11,DE-SL,00+,seasonal_influenza_survstat,288.5,287,287,287.5,288.5,297,FALSE
MedianEnsemble,inc case,2023-01-08,2022-12-18,DE-SL,00+,seasonal_influenza_survstat,452.3335,447,447,448.5,453.5,476.5,FALSE
MedianEnsemble,inc case,2023-01-08,2022-12-25,DE-SL,00+,seasonal_influenza_survstat,536.7235,526,528.5,533,541,568,FALSE
MedianEnsemble,inc case,2023-01-08,2023-01-01,DE-SL,00+,seasonal_influenza_survstat,187.045,173,177.5,183,192.5,224,FALSE
MedianEnsemble,inc case,2023-01-08,2023-01-08,DE-SL,00+,seasonal_influenza_survstat,220.882,196,205,214,229.5,283,FALSE
MedianEnsemble,inc case,2023-01-08,2022-12-11,DE-SN,00+,seasonal_influenza_survstat,5547,5540.5,5543,5546,5549.5,5559.5,FALSE
MedianEnsemble,inc case,2023-01-08,2022-12-18,DE-SN,00+,seasonal_influenza_survstat,7906.854,7848,7863.5,7887,7929,8078.5,FALSE
MedianEnsemble,inc case,2023-01-08,2022-12-25,DE-SN,00+,seasonal_influenza_survstat,6736.337,6621,6654.5,6702.5,6781.5,7039,FALSE
MedianEnsemble,inc case,2023-01-08,2023-01-01,DE-SN,00+,seasonal_influenza_survstat,2612.0805,2465,2512,2572,2668.5,2983,FALSE
MedianEnsemble,inc case,2023-01-08,2023-01-08,DE-SN,00+,seasonal_influenza_survstat,1910.5925,1681,1781,1863,1987.5,2385,FALSE
MedianEnsemble,inc case,2023-01-08,2022-12-11,DE-ST,00+,seasonal_influenza_survstat,4114.5,4113.5,4113.5,4113.5,4115,4121.5,FALSE
MedianEnsemble,inc case,2023-01-08,2022-12-18,DE-ST,00+,seasonal_influenza_survstat,3815.207,3812,3812,3813.5,3816.5,3829,FALSE
MedianEnsemble,inc case,2023-01-08,2022-12-25,DE-ST,00+,seasonal_influenza_survstat,2842.9675,2837,2838,2840.5,2845,2861,FALSE
MedianEnsemble,inc case,2023-01-08,2023-01-01,DE-ST,00+,seasonal_influenza_survstat,912.4335,905,907,910,915.5,934,FALSE
MedianEnsemble,inc case,2023-01-08,2023-01-08,DE-ST,00+,seasonal_influenza_survstat,542.8185,517,528.5,538,552.5,596.5,FALSE
MedianEnsemble,inc case,2023-01-08,2022-12-11,DE-TH,00+,seasonal_influenza_survstat,4214,4202,4203.5,4208,4218,4257.5,FALSE
MedianEnsemble,inc case,2023-01-08,2022-12-18,DE-TH,00+,seasonal_influenza_survstat,5121.964,5084,5085.5,5094,5127.5,5318.5,FALSE
MedianEnsemble,inc case,2023-01-08,2022-12-25,DE-TH,00+,seasonal_influenza_survstat,3095.572,3028,3031,3040.5,3092,3500.5,FALSE
MedianEnsemble,inc case,2023-01-08,2023-01-01,DE-TH,00+,seasonal_influenza_survstat,988.87,899.5,905.5,912.5,949.5,1669,FALSE
MedianEnsemble,inc case,2023-01-08,2023-01-08,DE-TH,00+,seasonal_influenza_survstat,860.765,651.5,686,762,918,1635,FALSE
